Year,Region_Name,Region_Code,Week_No,Week_Date,Mortality,min,max,Total_population
2015,East,,28,2015-07-10 00:00:00,939,8.891220194,27.66786901,"6,075,970"
2015,East,,29,2015-07-17 00:00:00,952,11.27522949,25.24277811,"6,075,970"
2015,East,,30,2015-07-24 00:00:00,934,7.851042301,25.32002303,"6,075,970"
2015,East,,31,2015-07-31 00:00:00,941,6.166555287,21.11623271,"6,075,970"
2015,East,,32,2015-08-07 00:00:00,908,8.219390109,25.01257213,"6,075,970"
2015,East,,33,2015-08-14 00:00:00,1014,10.57296836,26.20076416,"6,075,970"
2015,East,,34,2015-08-21 00:00:00,943,7.525360581,25.9348875,"6,075,970"
2015,East,,35,2015-08-28 00:00:00,981,8.464971207,29.06203805,"6,075,970"
2015,East,,36,2015-09-04 00:00:00,856,8.325654417,22.33322696,"6,075,970"
2015,East,,37,2015-09-11 00:00:00,922,5.840764056,20.41909259,"6,075,970"
2015,East,,38,2015-09-18 00:00:00,942,7.054406338,21.61029779,"6,075,970"
2015,East,,39,2015-09-25 00:00:00,981,6.342200078,19.77144597,"6,075,970"
2015,East,,40,2015-10-02 00:00:00,984,4.008839089,18.28711679,"6,075,970"
2015,East,,41,2015-10-09 00:00:00,1105,3.955137064,18.61011338,"6,075,970"
2015,East,,42,2015-10-16 00:00:00,1030,5.336405951,15.48772932,"6,075,970"
2015,East,,43,2015-10-23 00:00:00,1022,2.867308187,14.77470308,"6,075,970"
2015,East,,44,2015-10-30 00:00:00,1030,2.39562339,15.96476747,"6,075,970"
2015,East,,45,2015-11-06 00:00:00,1011,4.947321521,16.87649051,"6,075,970"
2015,East,,46,2015-11-13 00:00:00,1018,6.650803064,16.95877116,"6,075,970"
2015,East,,47,2015-11-20 00:00:00,1043,5.460913617,16.10132715,"6,075,970"
2015,East,,48,2015-11-27 00:00:00,1066,-2.294305629,12.80309955,"6,075,970"
2015,East,,49,2015-12-04 00:00:00,1065,1.772993735,13.77843065,"6,075,970"
2015,East,,50,2015-12-11 00:00:00,1018,2.509403178,14.27859908,"6,075,970"
2015,East,,51,2015-12-18 00:00:00,1086,2.537100466,14.79186509,"6,075,970"
2015,East,,52,2015-12-25 00:00:00,916,3.076623412,15.46801869,"6,075,970"
2015,East,,53,2016-01-01 00:00:00,653,,,
2015,London,,1,2015-01-02 00:00:00,1233,-3.08558824,12.77482931,"8,666,930"
2015,London,,2,2015-01-09 00:00:00,1549,-0.899032249,15.16963442,"8,666,930"
2015,London,,3,2015-01-16 00:00:00,1275,2.416073875,13.79028362,"8,666,930"
2015,London,,4,2015-01-23 00:00:00,1220,-4.38415078,8.298848436,"8,666,930"
2015,London,,5,2015-01-30 00:00:00,1119,-2.67513935,10.35800782,"8,666,930"
2015,London,,6,2015-02-06 00:00:00,1097,-3.057808008,5.423501372,"8,666,930"
2015,London,,7,2015-02-13 00:00:00,1108,-0.091914783,9.465839857,"8,666,930"
2015,London,,8,2015-02-20 00:00:00,1102,-0.358449247,10.33342631,"8,666,930"
2015,London,,9,2015-02-27 00:00:00,1062,-2.213938694,12.05903308,"8,666,930"
2015,London,,10,2015-03-06 00:00:00,1063,-0.443168059,12.49890799,"8,666,930"
2015,London,,11,2015-03-13 00:00:00,1070,1.329909357,16.00836519,"8,666,930"
2015,London,,12,2015-03-20 00:00:00,1092,2.383582649,12.19203878,"8,666,930"
2015,London,,13,2015-03-27 00:00:00,1080,-0.078562241,12.90256965,"8,666,930"
2015,London,,14,2015-04-03 00:00:00,877,3.848198466,13.97726015,"8,666,930"
2015,London,,15,2015-04-10 00:00:00,1002,1.863472916,20.703093,"8,666,930"
2015,London,,16,2015-04-17 00:00:00,1089,3.003443388,24.36661007,"8,666,930"
2015,London,,17,2015-04-24 00:00:00,1000,3.11939019,18.27097389,"8,666,930"
2015,London,,18,2015-05-01 00:00:00,961,2.751945567,18.24409339,"8,666,930"
2015,London,,19,2015-05-08 00:00:00,827,4.872762306,19.66215722,"8,666,930"
2015,London,,20,2015-05-15 00:00:00,949,4.709116688,21.52454639,"8,666,930"
2015,London,,21,2015-05-22 00:00:00,906,4.16685852,19.75389956,"8,666,930"
2015,London,,22,2015-05-29 00:00:00,793,6.132598861,19.85546158,"8,666,930"
2015,London,,23,2015-06-05 00:00:00,961,5.657580386,24.02925425,"8,666,930"
2015,London,,24,2015-06-12 00:00:00,880,6.345363729,25.09747707,"8,666,930"
2015,London,,25,2015-06-19 00:00:00,892,7.73566659,24.92853602,"8,666,930"
2015,London,,26,2015-06-26 00:00:00,887,10.83251031,26.42301663,"8,666,930"
2015,London,,27,2015-07-03 00:00:00,901,11.73581236,34.46428302,"8,666,930"
2015,London,,28,2015-07-10 00:00:00,842,10.26277979,26.5519461,"8,666,930"
2015,London,,29,2015-07-17 00:00:00,881,13.69981127,25.48040764,"8,666,930"
2015,London,,30,2015-07-24 00:00:00,833,10.21388988,25.40372831,"8,666,930"
2015,London,,31,2015-07-31 00:00:00,780,7.72117486,22.09853832,"8,666,930"
2015,London,,32,2015-08-07 00:00:00,858,8.195640139,25.34830308,"8,666,930"
2015,London,,33,2015-08-14 00:00:00,879,11.62948055,26.36641608,"8,666,930"
2015,London,,34,2015-08-21 00:00:00,901,10.31802392,26.22483194,"8,666,930"
2015,London,,35,2015-08-28 00:00:00,855,9.613815185,30.08930598,"8,666,930"
2015,London,,36,2015-09-04 00:00:00,803,8.687842732,22.17173439,"8,666,930"
2015,London,,37,2015-09-11 00:00:00,867,5.47839763,21.61392637,"8,666,930"
2015,London,,38,2015-09-18 00:00:00,901,8.98113728,21.14975415,"8,666,930"
2015,London,,39,2015-09-25 00:00:00,917,7.460557012,19.96110882,"8,666,930"
2015,London,,40,2015-10-02 00:00:00,918,5.606639637,18.75328707,"8,666,930"
2015,London,,41,2015-10-09 00:00:00,976,5.399136826,19.32372156,"8,666,930"
2015,London,,42,2015-10-16 00:00:00,912,5.069310934,16.05210433,"8,666,930"
2015,London,,43,2015-10-23 00:00:00,921,6.242387242,15.41988365,"8,666,930"
2015,London,,44,2015-10-30 00:00:00,969,2.867977214,18.57981703,"8,666,930"
2015,London,,45,2015-11-06 00:00:00,955,5.880979683,17.24096418,"8,666,930"
2015,London,,46,2015-11-13 00:00:00,993,8.031472481,16.93149849,"8,666,930"
2015,London,,47,2015-11-20 00:00:00,966,6.335103002,16.20580436,"8,666,930"
2015,London,,48,2015-11-27 00:00:00,915,-2.751328591,13.3462775,"8,666,930"
2015,London,,49,2015-12-04 00:00:00,998,2.236239122,14.40741503,"8,666,930"
2015,London,,50,2015-12-11 00:00:00,985,3.149237836,14.07081399,"8,666,930"
2015,London,,51,2015-12-18 00:00:00,990,4.340700551,15.28714173,"8,666,930"
2015,London,,52,2015-12-25 00:00:00,870,4.532402985,16.32305175,"8,666,930"
2015,London,,53,2016-01-01 00:00:00,766,,,
2015,South East,,1,2015-01-02 00:00:00,1811,-3.942743193,12.39088651,"8,949,392"
2015,South East,,2,2015-01-09 00:00:00,2525,-0.715825922,13.94300003,"8,949,392"
2015,South East,,3,2015-01-16 00:00:00,2427,1.594498086,12.82366772,"8,949,392"
2015,South East,,4,2015-01-23 00:00:00,2196,-5.188591541,8.368232456,"8,949,392"
2015,South East,,5,2015-01-30 00:00:00,1991,-3.022136596,10.12719592,"8,949,392"
2015,South East,,6,2015-02-06 00:00:00,1843,-3.729419308,5.013922798,"8,949,392"
2015,South East,,7,2015-02-13 00:00:00,1836,-1.051292918,8.338808099,"8,949,392"
2015,South East,,8,2015-02-20 00:00:00,1713,-1.550113213,9.394385968,"8,949,392"
2015,South East,,9,2015-02-27 00:00:00,1767,-2.854486065,11.96426182,"8,949,392"
2015,South East,,10,2015-03-06 00:00:00,1709,-1.510552834,11.42444508,"8,949,392"
2015,South East,,11,2015-03-13 00:00:00,1731,0.414003506,13.92230828,"8,949,392"
2015,South East,,12,2015-03-20 00:00:00,1531,1.586020631,11.69059065,"8,949,392"
2015,South East,,13,2015-03-27 00:00:00,1566,-0.894728857,12.88953718,"8,949,392"
2015,South East,,14,2015-04-03 00:00:00,1352,3.23178414,12.9959174,"8,949,392"
2015,South East,,15,2015-04-10 00:00:00,1488,0.336353834,19.08439803,"8,949,392"
2015,South East,,16,2015-04-17 00:00:00,1810,1.737029026,22.93451638,"8,949,392"
2015,South East,,17,2015-04-24 00:00:00,1708,0.998004482,17.76281878,"8,949,392"
2015,South East,,18,2015-05-01 00:00:00,1530,0.81674444,16.67604716,"8,949,392"
2015,South East,,19,2015-05-08 00:00:00,1343,5.086204556,17.37398147,"8,949,392"
2015,South East,,20,2015-05-15 00:00:00,1552,2.876076351,19.21577248,"8,949,392"
2015,South East,,21,2015-05-22 00:00:00,1587,3.432455664,18.56784493,"8,949,392"
2015,South East,,22,2015-05-29 00:00:00,1216,5.317903878,18.35482378,"8,949,392"
2015,South East,,23,2015-06-05 00:00:00,1538,4.96144322,22.30378715,"8,949,392"
2015,South East,,24,2015-06-12 00:00:00,1483,5.196570604,23.18982786,"8,949,392"
2015,South East,,25,2015-06-19 00:00:00,1496,7.445451645,22.75431314,"8,949,392"
2015,South East,,26,2015-06-26 00:00:00,1396,9.325722279,23.50479802,"8,949,392"
2015,South East,,27,2015-07-03 00:00:00,1382,9.628723148,32.24582509,"8,949,392"
2015,South East,,28,2015-07-10 00:00:00,1370,8.876227714,24.71166419,"8,949,392"
2015,South East,,29,2015-07-17 00:00:00,1320,11.84580438,23.90605736,"8,949,392"
2015,South East,,30,2015-07-24 00:00:00,1382,8.510664185,23.47112081,"8,949,392"
2015,South East,,31,2015-07-31 00:00:00,1217,5.426532097,20.83688869,"8,949,392"
2015,South East,,32,2015-08-07 00:00:00,1388,6.660701084,24.06128452,"8,949,392"
2015,South East,,33,2015-08-14 00:00:00,1370,9.639855639,24.82288342,"8,949,392"
2015,South East,,34,2015-08-21 00:00:00,1364,8.119179072,24.19565082,"8,949,392"
2015,South East,,35,2015-08-28 00:00:00,1358,8.375062089,28.2448795,"8,949,392"
2015,South East,,36,2015-09-04 00:00:00,1188,7.559181718,21.1872417,"8,949,392"
2015,South East,,37,2015-09-11 00:00:00,1423,4.289155308,20.90416012,"8,949,392"
2015,South East,,38,2015-09-18 00:00:00,1448,8.370890869,19.62868247,"8,949,392"
2015,South East,,39,2015-09-25 00:00:00,1540,6.426515529,18.80867299,"8,949,392"
2015,South East,,40,2015-10-02 00:00:00,1419,4.080383272,18.42282505,"8,949,392"
2015,South East,,41,2015-10-09 00:00:00,1457,3.889803076,18.2368935,"8,949,392"
2015,South East,,42,2015-10-16 00:00:00,1402,3.540807708,15.41744872,"8,949,392"
2015,South East,,43,2015-10-23 00:00:00,1461,5.881947196,15.07741356,"8,949,392"
2015,South East,,44,2015-10-30 00:00:00,1506,1.935053098,17.24333409,"8,949,392"
2015,South East,,45,2015-11-06 00:00:00,1482,5.714426243,16.49311689,"8,949,392"
2015,South East,,46,2015-11-13 00:00:00,1544,7.342220058,16.49847885,"8,949,392"
2015,South East,,47,2015-11-20 00:00:00,1470,6.382399899,15.37526107,"8,949,392"
2015,South East,,48,2015-11-27 00:00:00,1536,-2.815367984,12.21341535,"8,949,392"
2015,South East,,49,2015-12-04 00:00:00,1522,1.694656212,13.91089459,"8,949,392"
2015,South East,,50,2015-12-11 00:00:00,1536,2.313486934,13.59782096,"8,949,392"
2015,South East,,51,2015-12-18 00:00:00,1656,3.995823705,14.52989943,"8,949,392"
2015,South East,,52,2015-12-25 00:00:00,1347,4.021703682,15.15779077,"8,949,392"
2015,South East,,53,2016-01-01 00:00:00,1123,,,
2015,South West,,1,2015-01-02 00:00:00,1272,-4.195841141,12.51949861,"5,471,610"
2015,South West,,2,2015-01-09 00:00:00,1697,2.019986264,13.84976862,"5,471,610"
2015,South West,,3,2015-01-16 00:00:00,1498,0.809766812,11.97686621,"5,471,610"
2015,South West,,4,2015-01-23 00:00:00,1510,-3.656716432,9.253537572,"5,471,610"
2015,South West,,5,2015-01-30 00:00:00,1398,-1.064223321,9.692071323,"5,471,610"
2015,South West,,6,2015-02-06 00:00:00,1297,-2.674335565,5.94591409,"5,471,610"
2015,South West,,7,2015-02-13 00:00:00,1283,-1.301278906,8.949994625,"5,471,610"
2015,South West,,8,2015-02-20 00:00:00,1257,0.239284969,9.966585485,"5,471,610"
2015,South West,,9,2015-02-27 00:00:00,1290,-1.27493883,11.94144809,"5,471,610"
2015,South West,,10,2015-03-06 00:00:00,1290,-0.374248792,11.9372567,"5,471,610"
2015,South West,,11,2015-03-13 00:00:00,1219,1.264918908,13.41903087,"5,471,610"
2015,South West,,12,2015-03-20 00:00:00,1192,0.813316818,12.23286131,"5,471,610"
2015,South West,,13,2015-03-27 00:00:00,1164,0.335838096,11.67741482,"5,471,610"
2015,South West,,14,2015-04-03 00:00:00,920,3.798375874,12.66641782,"5,471,610"
2015,South West,,15,2015-04-10 00:00:00,1005,1.526002699,17.32753445,"5,471,610"
2015,South West,,16,2015-04-17 00:00:00,1212,2.585017898,19.91402299,"5,471,610"
2015,South West,,17,2015-04-24 00:00:00,1129,1.454884122,17.93046422,"5,471,610"
2015,South West,,18,2015-05-01 00:00:00,1110,0.614108294,15.19419585,"5,471,610"
2015,South West,,19,2015-05-08 00:00:00,901,6.434926333,16.3276307,"5,471,610"
2015,South West,,20,2015-05-15 00:00:00,1100,2.631836902,17.81645509,"5,471,610"
2015,South West,,21,2015-05-22 00:00:00,1122,3.879496514,18.11845243,"5,471,610"
2015,South West,,22,2015-05-29 00:00:00,816,5.37486198,19.42726297,"5,471,610"
2015,South West,,23,2015-06-05 00:00:00,1094,4.730434273,19.09989168,"5,471,610"
2015,South West,,24,2015-06-12 00:00:00,1022,4.793050902,22.61466591,"5,471,610"
2015,South West,,25,2015-06-19 00:00:00,983,7.992355196,20.1570936,"5,471,610"
2015,South West,,26,2015-06-26 00:00:00,916,8.16183362,21.69037872,"5,471,610"
2015,South West,,27,2015-07-03 00:00:00,1017,8.991524176,26.88028561,"5,471,610"
2015,South West,,28,2015-07-10 00:00:00,949,9.608938859,22.75173653,"5,471,610"
2015,South West,,29,2015-07-17 00:00:00,933,11.53890064,22.5181923,"5,471,610"
2015,South West,,30,2015-07-24 00:00:00,905,8.692333637,22.0382895,"5,471,610"
2015,South West,,31,2015-07-31 00:00:00,1000,5.237756604,19.41968305,"5,471,610"
2015,South West,,32,2015-08-07 00:00:00,895,7.144679809,22.01879322,"5,471,610"
2015,South West,,33,2015-08-14 00:00:00,974,9.599072144,22.79767879,"5,471,610"
2015,South West,,34,2015-08-21 00:00:00,1000,6.874918502,20.7217688,"5,471,610"
2015,South West,,35,2015-08-28 00:00:00,967,8.667490231,24.09221731,"5,471,610"
2015,South West,,36,2015-09-04 00:00:00,825,7.283109657,19.8451832,"5,471,610"
2015,South West,,37,2015-09-11 00:00:00,1065,5.085372117,20.98886965,"5,471,610"
2015,South West,,38,2015-09-18 00:00:00,1020,8.296265431,17.9793223,"5,471,610"
2015,South West,,39,2015-09-25 00:00:00,975,6.74825721,18.66819336,"5,471,610"
2015,South West,,40,2015-10-02 00:00:00,1086,4.966697993,18.34955233,"5,471,610"
2015,South West,,41,2015-10-09 00:00:00,1076,4.5438218,17.65964263,"5,471,610"
2015,South West,,42,2015-10-16 00:00:00,1039,3.627853294,14.51576628,"5,471,610"
2015,South West,,43,2015-10-23 00:00:00,1079,6.950992611,14.78860463,"5,471,610"
2015,South West,,44,2015-10-30 00:00:00,1003,2.166973593,15.67956569,"5,471,610"
2015,South West,,45,2015-11-06 00:00:00,1002,7.862900747,17.14918491,"5,471,610"
2015,South West,,46,2015-11-13 00:00:00,1081,6.538255009,15.97340459,"5,471,610"
2015,South West,,47,2015-11-20 00:00:00,1019,6.452746859,15.21188516,"5,471,610"
2015,South West,,48,2015-11-27 00:00:00,1037,-1.622152352,11.93361042,"5,471,610"
2015,South West,,49,2015-12-04 00:00:00,1127,2.818955376,13.1957852,"5,471,610"
2015,South West,,50,2015-12-11 00:00:00,1102,3.222064075,13.66939674,"5,471,610"
2015,South West,,51,2015-12-18 00:00:00,1089,4.963719302,14.45674344,"5,471,610"
2015,South West,,52,2015-12-25 00:00:00,877,3.840045183,14.51364637,"5,471,610"
2015,South West,,53,2016-01-01 00:00:00,757,,,
2015,Wales,,1,2015-01-02 00:00:00,725,-3.801584345,12.01413057,"3,099,086"
2015,Wales,,2,2015-01-09 00:00:00,1031,-1.746767868,12.47374083,"3,099,086"
2015,Wales,,3,2015-01-16 00:00:00,936,-0.307658426,9.673917005,"3,099,086"
2015,Wales,,4,2015-01-23 00:00:00,828,-3.91358917,8.782394441,"3,099,086"
2015,Wales,,5,2015-01-30 00:00:00,801,0.215977103,8.971357127,"3,099,086"
2015,Wales,,6,2015-02-06 00:00:00,720,-3.973851145,5.45069876,"3,099,086"
2015,Wales,,7,2015-02-13 00:00:00,710,-2.810755577,7.846048202,"3,099,086"
2015,Wales,,8,2015-02-20 00:00:00,739,-0.624729496,8.425636957,"3,099,086"
2015,Wales,,9,2015-02-27 00:00:00,736,-1.137351763,10.67557658,"3,099,086"
2015,Wales,,10,2015-03-06 00:00:00,712,0.329056259,10.84170457,"3,099,086"
2015,Wales,,11,2015-03-13 00:00:00,661,-0.936308386,11.17500169,"3,099,086"
2015,Wales,,12,2015-03-20 00:00:00,680,-1.21573161,11.54461237,"3,099,086"
2015,Wales,,13,2015-03-27 00:00:00,666,-1.509269257,10.80593705,"3,099,086"
2015,Wales,,14,2015-04-03 00:00:00,580,3.348739552,11.25701373,"3,099,086"
2015,Wales,,15,2015-04-10 00:00:00,660,2.018599721,17.96549888,"3,099,086"
2015,Wales,,16,2015-04-17 00:00:00,671,0.608381781,15.19866308,"3,099,086"
2015,Wales,,17,2015-04-24 00:00:00,662,1.273362401,17.41857442,"3,099,086"
2015,Wales,,18,2015-05-01 00:00:00,628,-1.950785544,13.04407568,"3,099,086"
2015,Wales,,19,2015-05-08 00:00:00,589,3.345245266,13.93118028,"3,099,086"
2015,Wales,,20,2015-05-15 00:00:00,622,4.024089541,15.55179595,"3,099,086"
2015,Wales,,21,2015-05-22 00:00:00,614,4.308299341,16.8017233,"3,099,086"
2015,Wales,,22,2015-05-29 00:00:00,588,4.208483409,17.21170713,"3,099,086"
2015,Wales,,23,2015-06-05 00:00:00,648,4.576989541,18.38421764,"3,099,086"
2015,Wales,,24,2015-06-12 00:00:00,606,3.402472502,21.48778144,"3,099,086"
2015,Wales,,25,2015-06-19 00:00:00,595,6.791823807,18.19277005,"3,099,086"
2015,Wales,,26,2015-06-26 00:00:00,597,6.34625806,19.71394482,"3,099,086"
2015,Wales,,27,2015-07-03 00:00:00,535,8.879889365,26.39396312,"3,099,086"
2015,Wales,,28,2015-07-10 00:00:00,554,8.088944309,22.5376747,"3,099,086"
2015,Wales,,29,2015-07-17 00:00:00,574,6.44558371,20.6691062,"3,099,086"
2015,Wales,,30,2015-07-24 00:00:00,529,9.491540618,19.52673561,"3,099,086"
2015,Wales,,31,2015-07-31 00:00:00,546,4.395728423,17.32037105,"3,099,086"
2015,Wales,,32,2015-08-07 00:00:00,564,6.090849649,20.95718544,"3,099,086"
2015,Wales,,33,2015-08-14 00:00:00,548,7.252496425,21.61530721,"3,099,086"
2015,Wales,,34,2015-08-21 00:00:00,557,6.602179172,19.79088188,"3,099,086"
2015,Wales,,35,2015-08-28 00:00:00,603,7.976329421,20.50521275,"3,099,086"
2015,Wales,,36,2015-09-04 00:00:00,489,7.362786669,18.1430179,"3,099,086"
2015,Wales,,37,2015-09-11 00:00:00,554,4.473042881,19.54332684,"3,099,086"
2015,Wales,,38,2015-09-18 00:00:00,555,5.693699715,16.93419805,"3,099,086"
2015,Wales,,39,2015-09-25 00:00:00,664,5.655287543,17.59760681,"3,099,086"
2015,Wales,,40,2015-10-02 00:00:00,552,2.794555594,17.71209765,"3,099,086"
2015,Wales,,41,2015-10-09 00:00:00,652,3.350527499,17.25706806,"3,099,086"
2015,Wales,,42,2015-10-16 00:00:00,612,1.958688894,13.53756119,"3,099,086"
2015,Wales,,43,2015-10-23 00:00:00,607,4.849494925,14.66696807,"3,099,086"
2015,Wales,,44,2015-10-30 00:00:00,593,2.405790815,16.12993509,"3,099,086"
2015,Wales,,45,2015-11-06 00:00:00,606,4.817819741,16.93308046,"3,099,086"
2015,Wales,,46,2015-11-13 00:00:00,613,5.26450025,14.63687585,"3,099,086"
2015,Wales,,47,2015-11-20 00:00:00,611,5.079279847,13.75904912,"3,099,086"
2015,Wales,,48,2015-11-27 00:00:00,589,-2.42748349,11.5241143,"3,099,086"
2015,Wales,,49,2015-12-04 00:00:00,659,2.71659094,12.36252755,"3,099,086"
2015,Wales,,50,2015-12-11 00:00:00,688,3.306874369,13.42304612,"3,099,086"
2015,Wales,,51,2015-12-18 00:00:00,646,2.176341346,14.06288479,"3,099,086"
2015,Wales,,52,2015-12-25 00:00:00,535,2.911997585,13.63922378,"3,099,086"
2015,Wales,,53,2016-01-01 00:00:00,516,,,
2014,North East,,1,2014-01-03 00:00:00,554,1.643938669,9.186086613,"2,618,736"
2014,North East,,2,2014-01-10 00:00:00,615,-0.324621691,8.687490694,"2,618,736"
2014,North East,,3,2014-01-17 00:00:00,547,-2.178456155,8.491958614,"2,618,736"
2014,North East,,4,2014-01-24 00:00:00,573,-1.258383965,7.338769421,"2,618,736"
2014,North East,,5,2014-01-31 00:00:00,550,0.360920369,8.562848098,"2,618,736"
2014,North East,,6,2014-02-07 00:00:00,537,0.316517867,7.140648221,"2,618,736"
2014,North East,,7,2014-02-14 00:00:00,538,-0.451088387,6.87355789,"2,618,736"
2014,North East,,8,2014-02-21 00:00:00,590,-0.034357866,9.934188333,"2,618,736"
2014,North East,,9,2014-02-28 00:00:00,526,-2.138206157,10.55203997,"2,618,736"
2014,North East,,10,2014-03-07 00:00:00,536,-1.085725788,11.04974555,"2,618,736"
2014,North East,,11,2014-03-14 00:00:00,522,-1.982010806,13.59656484,"2,618,736"
2014,North East,,12,2014-03-21 00:00:00,516,2.485550384,12.23224322,"2,618,736"
2014,North East,,13,2014-03-28 00:00:00,516,-4.309212108,8.824810652,"2,618,736"
2014,North East,,14,2014-04-04 00:00:00,562,4.461508881,11.55673641,"2,618,736"
2014,North East,,15,2014-04-11 00:00:00,502,1.880810896,15.53874499,"2,618,736"
2014,North East,,16,2014-04-18 00:00:00,443,-0.412918368,14.06830242,"2,618,736"
2014,North East,,17,2014-04-25 00:00:00,458,-1.399420806,15.79673822,"2,618,736"
2014,North East,,18,2014-05-02 00:00:00,589,4.469657808,16.72546459,"2,618,736"
2014,North East,,19,2014-05-09 00:00:00,456,-1.473631697,14.94409498,"2,618,736"
2014,North East,,20,2014-05-16 00:00:00,482,3.579809237,19.11311668,"2,618,736"
2014,North East,,21,2014-05-23 00:00:00,505,5.752335149,20.74332163,"2,618,736"
2014,North East,,22,2014-05-30 00:00:00,465,7.065224993,17.37624165,"2,618,736"
2014,North East,,23,2014-06-06 00:00:00,463,6.584622874,19.64212371,"2,618,736"
2014,North East,,24,2014-06-13 00:00:00,471,8.226958197,19.96779353,"2,618,736"
2014,North East,,25,2014-06-20 00:00:00,485,8.934516257,22.33577752,"2,618,736"
2014,North East,,26,2014-06-27 00:00:00,505,6.533968705,19.86773592,"2,618,736"
2014,North East,,27,2014-07-04 00:00:00,451,7.496288364,19.42619413,"2,618,736"
2014,North East,,28,2014-07-11 00:00:00,487,5.872070591,22.37279857,"2,618,736"
2014,North East,,29,2014-07-18 00:00:00,514,7.666573075,22.62706492,"2,618,736"
2014,North East,,30,2014-07-25 00:00:00,477,9.816377947,24.89181797,"2,618,736"
2014,North East,,31,2014-08-01 00:00:00,482,8.672650928,26.06518557,"2,618,736"
2014,North East,,32,2014-08-08 00:00:00,440,6.177308724,20.9359212,"2,618,736"
2014,North East,,33,2014-08-15 00:00:00,505,9.25539107,19.50568653,"2,618,736"
2014,North East,,34,2014-08-22 00:00:00,497,5.692426444,16.11388515,"2,618,736"
2014,North East,,35,2014-08-29 00:00:00,468,4.707633916,20.81243171,"2,618,736"
2014,North East,,36,2014-09-05 00:00:00,530,7.121326325,21.08908841,"2,618,736"
2014,North East,,37,2014-09-12 00:00:00,487,5.095457094,19.05990498,"2,618,736"
2014,North East,,38,2014-09-19 00:00:00,505,7.093354683,18.13719387,"2,618,736"
2014,North East,,39,2014-09-26 00:00:00,525,4.27560493,18.01654796,"2,618,736"
2014,North East,,40,2014-10-03 00:00:00,525,1.869718129,19.43683946,"2,618,736"
2014,North East,,41,2014-10-10 00:00:00,568,2.558665014,14.32670034,"2,618,736"
2014,North East,,42,2014-10-17 00:00:00,498,3.491277671,17.01796224,"2,618,736"
2014,North East,,43,2014-10-24 00:00:00,472,4.245695788,17.66144859,"2,618,736"
2014,North East,,44,2014-10-31 00:00:00,496,1.099368626,17.70795262,"2,618,736"
2014,North East,,45,2014-11-07 00:00:00,488,-0.725463964,13.19592324,"2,618,736"
2014,North East,,46,2014-11-14 00:00:00,523,0.550255346,11.11313077,"2,618,736"
2014,North East,,47,2014-11-21 00:00:00,471,2.415222404,10.801125,"2,618,736"
2014,North East,,48,2014-11-28 00:00:00,517,1.450634152,11.85381279,"2,618,736"
2014,North East,,49,2014-12-05 00:00:00,520,-2.296864118,10.18305686,"2,618,736"
2014,North East,,50,2014-12-12 00:00:00,575,-2.849092679,10.75509472,"2,618,736"
2014,North East,,51,2014-12-19 00:00:00,633,-2.984643123,12.00082212,"2,618,736"
2014,North East,,52,2014-12-26 00:00:00,438,-1.783947316,11.76565899,"2,618,736"
2014,North West,,1,2014-01-03 00:00:00,1581,3.013757945,10.01089274,"7,133,026"
2014,North West,,2,2014-01-10 00:00:00,1549,0.923880749,9.62761774,"7,133,026"
2014,North West,,3,2014-01-17 00:00:00,1520,-0.952213938,9.472172811,"7,133,026"
2014,North West,,4,2014-01-24 00:00:00,1377,0.298202603,8.058378604,"7,133,026"
2014,North West,,5,2014-01-31 00:00:00,1385,0.586579435,8.865602068,"7,133,026"
2014,North West,,6,2014-02-07 00:00:00,1431,0.65720535,7.341153248,"7,133,026"
2014,North West,,7,2014-02-14 00:00:00,1453,-0.242690639,7.867985759,"7,133,026"
2014,North West,,8,2014-02-21 00:00:00,1408,2.16512135,10.19988539,"7,133,026"
2014,North West,,9,2014-02-28 00:00:00,1428,-0.553622171,10.53895861,"7,133,026"
2014,North West,,10,2014-03-07 00:00:00,1342,0.010960374,10.74126207,"7,133,026"
2014,North West,,11,2014-03-14 00:00:00,1400,-1.404758543,12.90121385,"7,133,026"
2014,North West,,12,2014-03-21 00:00:00,1312,2.898467048,12.08248254,"7,133,026"
2014,North West,,13,2014-03-28 00:00:00,1352,-2.525638864,9.718871112,"7,133,026"
2014,North West,,14,2014-04-04 00:00:00,1354,4.922246084,15.04586877,"7,133,026"
2014,North West,,15,2014-04-11 00:00:00,1279,2.983790826,14.20395663,"7,133,026"
2014,North West,,16,2014-04-18 00:00:00,1078,0.387866617,14.24782182,"7,133,026"
2014,North West,,17,2014-04-25 00:00:00,1348,0.23205138,18.36242889,"7,133,026"
2014,North West,,18,2014-05-02 00:00:00,1367,5.2318728,17.6099796,"7,133,026"
2014,North West,,19,2014-05-09 00:00:00,1163,1.424625453,14.98413974,"7,133,026"
2014,North West,,20,2014-05-16 00:00:00,1235,4.733391778,18.66096935,"7,133,026"
2014,North West,,21,2014-05-23 00:00:00,1276,7.205020441,22.70011253,"7,133,026"
2014,North West,,22,2014-05-30 00:00:00,1158,7.981861522,17.27214843,"7,133,026"
2014,North West,,23,2014-06-06 00:00:00,1263,4.757439737,20.08467723,"7,133,026"
2014,North West,,24,2014-06-13 00:00:00,1282,8.744494184,19.86813565,"7,133,026"
2014,North West,,25,2014-06-20 00:00:00,1241,9.725091517,23.10157594,"7,133,026"
