date,region_code,region_name,min,max
1968/5/5,E12000001,North East,-0.077972999,11.51927757
1968/5/12,E12000001,North East,-1.658506664,11.0460507
1968/5/19,E12000001,North East,-0.845479892,12.85024906
1968/5/26,E12000001,North East,1.930851918,14.29295212
1968/6/2,E12000001,North East,4.92663893,19.0970799
1968/6/9,E12000001,North East,4.481841657,18.59061484
1968/6/16,E12000001,North East,5.498087068,21.53028436
1968/6/23,E12000001,North East,5.847179758,21.51127851
1968/6/30,E12000001,North East,5.401582328,24.63830405
1968/7/7,E12000001,North East,5.871322645,19.73701061
1968/7/14,E12000001,North East,5.627493134,17.5179982
1968/7/21,E12000001,North East,6.110816397,18.93775045
1968/7/28,E12000001,North East,7.550353629,17.85507951
1968/8/4,E12000001,North East,7.031774257,18.74339043
1968/8/11,E12000001,North East,6.075169026,20.06667992
1968/8/18,E12000001,North East,4.880762791,19.34862001
1968/8/25,E12000001,North East,4.309617988,23.42888176
1968/9/1,E12000001,North East,6.490394724,16.69367704
1968/9/8,E12000001,North East,4.902999765,18.49376796
1968/9/15,E12000001,North East,8.515071979,18.59963447
1968/9/22,E12000001,North East,4.890436066,15.5506558
1968/9/29,E12000001,North East,5.104205793,17.46381731
1968/10/6,E12000001,North East,6.201228912,16.21372586
1968/10/13,E12000001,North East,4.677164023,16.31448525
1968/10/20,E12000001,North East,1.384840506,15.10471293
1968/10/27,E12000001,North East,6.288719827,16.14400725
1968/11/3,E12000001,North East,0.439547858,14.34427087
1968/11/10,E12000001,North East,-2.675771623,7.426275737
1968/11/17,E12000001,North East,0.128363976,7.77107469
1968/11/24,E12000001,North East,3.083173526,10.43658805
1968/12/1,E12000001,North East,1.119937795,11.74950513
1968/12/8,E12000001,North East,1.036321762,8.092875023
1968/12/15,E12000001,North East,-5.037570751,4.118948149
1968/12/22,E12000001,North East,-3.334452201,8.185469532
1968/12/29,E12000001,North East,-3.739576423,4.438724386
1969/1/5,E12000001,North East,-1.685498152,7.129091199
1969/1/12,E12000001,North East,-5.746016505,5.468973478
1969/1/19,E12000001,North East,-2.919728157,6.057296934
1969/1/26,E12000001,North East,-0.352455026,10.84277054
1969/2/2,E12000001,North East,-3.33130702,8.581707126
1969/2/9,E12000001,North East,-7.952050293,6.257968549
1969/2/16,E12000001,North East,-11.44707445,5.822182649
1969/2/23,E12000001,North East,-10.09843006,4.212693854
1969/3/2,E12000001,North East,-1.812774354,2.482514833
1969/3/9,E12000001,North East,-5.818737443,9.218295668
1969/3/16,E12000001,North East,-3.7175864,3.390557624
1969/3/23,E12000001,North East,-1.307480179,2.971813455
1969/3/30,E12000001,North East,-4.611140627,9.843492429
1969/4/6,E12000001,North East,-2.016204565,12.20955489
1969/4/13,E12000001,North East,-0.788027978,16.6683962
1969/4/20,E12000001,North East,-3.148775097,9.70706536
1969/4/27,E12000001,North East,0.276524547,12.11731113
1969/5/4,E12000001,North East,-0.270454593,9.95816434
1969/5/11,E12000001,North East,3.907952034,14.35756735
1969/5/18,E12000001,North East,1.875478569,16.73130937
1969/5/25,E12000001,North East,1.771446301,17.08438091
1969/6/1,E12000001,North East,3.654599355,16.14534059
1969/6/8,E12000001,North East,1.951492936,19.91620738
1969/6/15,E12000001,North East,4.477794418,23.08586705
1969/6/22,E12000001,North East,4.069406153,16.57018019
1969/6/29,E12000001,North East,5.854605674,18.25507679
1969/7/6,E12000001,North East,5.759511613,19.03174144
1969/7/13,E12000001,North East,5.553049462,21.64396129
