,Year,Region_Name,Region_Code,Week_No,Week_Date,Mortality,min,max,Total_population,_id
4534,2011,South East,E12000008,1,2011-01-07,1911,-1.314080753,10.15000138,"8,652,784",4535
4535,2011,South East,E12000008,2,2011-01-14,2089,-1.952424625,11.98642268,"8,652,784",4536
4536,2011,South East,E12000008,3,2011-01-21,1826,-1.57920902,11.62023658,"8,652,784",4537
4537,2011,South East,E12000008,4,2011-01-28,1704,-1.915219751,8.509766589,"8,652,784",4538
4538,2011,South East,E12000008,5,2011-02-04,1559,-3.346216459,10.98548476,"8,652,784",4539
4539,2011,South East,E12000008,6,2011-02-11,1461,-1.921337501,11.67981499,"8,652,784",4540
4540,2011,South East,E12000008,7,2011-02-18,1503,1.10671244,10.80081268,"8,652,784",4541
4541,2011,South East,E12000008,8,2011-02-25,1443,2.238645282,13.57806487,"8,652,784",4542
4542,2011,South East,E12000008,9,2011-03-04,1515,-0.638496126,10.39217703,"8,652,784",4543
4543,2011,South East,E12000008,10,2011-03-11,1461,-4.063411581,11.90684918,"8,652,784",4544
4579,2011,South East,E12000008,46,2011-11-18,1452,4.362691325,16.17698162,"8,652,784",4580
4580,2011,South East,E12000008,47,2011-11-25,1405,1.273663316,13.52818762,"8,652,784",4581
4581,2011,South East,E12000008,48,2011-12-02,1432,-1.658345622,13.20228343,"8,652,784",4582
4582,2011,South East,E12000008,49,2011-12-09,1532,1.57053136,12.22529445,"8,652,784",4583
4583,2011,South East,E12000008,50,2011-12-16,1547,-1.951324138,11.92494098,"8,652,784",4584
4584,2011,South East,E12000008,51,2011-12-23,1696,-2.561243638,12.42748567,"8,652,784",4585
4585,2011,South East,E12000008,52,2011-12-30,1162,1.728805389,11.68656983,"8,652,784",4586
4586,2011,South West,E12000009,1,2011-01-07,1318,-1.492148795,10.21606426,"5,300,831",4587
4587,2011,South West,E12000009,2,2011-01-14,1428,-0.514235952,11.96992216,"5,300,831",4588
4588,2011,South West,E12000009,3,2011-01-21,1320,-3.520527748,11.50983594,"5,300,831",4589
4589,2011,South West,E12000009,4,2011-01-28,1093,-3.467764543,7.922254809,"5,300,831",4590
4590,2011,South West,E12000009,5,2011-02-04,1070,-6.018840213,11.04323602,"5,300,831",4591
4591,2011,South West,E12000009,6,2011-02-11,1042,-1.406569013,12.24113492,"5,300,831",4592
4592,2011,South West,E12000009,7,2011-02-18,1011,1.35681744,9.97008964,"5,300,831",4593
4593,2011,South West,E12000009,8,2011-02-25,972,3.300843427,12.30661889,"5,300,831",4594
4594,2011,South West,E12000009,9,2011-03-04,999,-1.334835646,10.28839765,"5,300,831",4595
4595,2011,South West,E12000009,10,2011-03-11,1051,-2.53467372,11.55399011,"5,300,831",4596
4631,2011,South West,E12000009,46,2011-11-18,987,5.933182321,15.2995446,"5,300,831",4632
4632,2011,South West,E12000009,47,2011-11-25,1013,1.690708085,13.44456268,"5,300,831",4633
4633,2011,South West,E12000009,48,2011-12-02,925,1.077751944,12.88739025,"5,300,831",4634
4634,2011,South West,E12000009,49,2011-12-09,991,2.478573889,11.8549314,"5,300,831",4635
4635,2011,South West,E12000009,50,2011-12-16,1116,-0.242308261,11.47057141,"5,300,831",4636
4636,2011,South West,E12000009,51,2011-12-23,1179,0.513644016,11.92811292,"5,300,831",4637
4637,2011,South West,E12000009,52,2011-12-30,870,2.689950078,11.22954678,"5,300,831",4638
4638,2011,Wales,W92000004,1,2011-01-07,846,-3.176318706,7.392646076,"3,063,758",4639
4639,2011,Wales,W92000004,2,2011-01-14,772,-0.585754921,10.69173426,"3,063,758",4640
4640,2011,Wales,W92000004,3,2011-01-21,638,-5.259504182,10.40312281,"3,063,758",4641
4641,2011,Wales,W92000004,4,2011-01-28,656,-4.466864938,7.029579003,"3,063,758",4642
4642,2011,Wales,W92000004,5,2011-02-04,687,-7.34044331,10.27437817,"3,063,758",4643
4643,2011,Wales,W92000004,6,2011-02-11,679,-1.616416475,10.55563617,"3,063,758",4644
4644,2011,Wales,W92000004,7,2011-02-18,609,0.088174086,8.585872171,"3,063,758",4645
4645,2011,Wales,W92000004,8,2011-02-25,580,3.443917741,10.68837911,"3,063,758",4646
4646,2011,Wales,W92000004,9,2011-03-04,590,-3.00428516,8.571425928,"3,063,758",4647
4647,2011,Wales,W92000004,10,2011-03-11,630,-3.761608481,10.13075547,"3,063,758",4648
4683,2011,Wales,W92000004,46,2011-11-18,554,4.177224123,15.0978198,"3,063,758",4684
4684,2011,Wales,W92000004,47,2011-11-25,599,1.326301648,12.60467726,"3,063,758",4685
4685,2011,Wales,W92000004,48,2011-12-02,591,-0.001392299,12.33793995,"3,063,758",4686
4686,2011,Wales,W92000004,49,2011-12-09,602,2.144813813,10.96122719,"3,063,758",4687
4687,2011,Wales,W92000004,50,2011-12-16,623,-0.296576105,9.791147535,"3,063,758",4688
4688,2011,Wales,W92000004,51,2011-12-23,680,0.005845475,11.53703899,"3,063,758",4689
4689,2011,Wales,W92000004,52,2011-12-30,554,2.822536232,11.26126984,"3,063,758",4690
3650,2012,North East,E12000001,1,2012-01-06,520,0.070277888,10.88962958,"2,602,387",3651
3651,2012,North East,E12000001,2,2012-01-13,611,-0.67755478,10.2479201,"2,602,387",3652
3652,2012,North East,E12000001,3,2012-01-20,546,-5.303612431,9.170811291,"2,602,387",3653
3653,2012,North East,E12000001,4,2012-01-27,556,-0.125803704,9.336058538,"2,602,387",3654
3654,2012,North East,E12000001,5,2012-02-03,507,-6.593617301,4.938874238,"2,602,387",3655
3655,2012,North East,E12000001,6,2012-02-10,493,-6.108016056,5.778487113,"2,602,387",3656
3656,2012,North East,E12000001,7,2012-02-17,533,-1.843202497,10.10014145,"2,602,387",3657
3657,2012,North East,E12000001,8,2012-02-24,563,-2.215029174,12.33377371,"2,602,387",3658
3658,2012,North East,E12000001,9,2012-03-02,504,3.282137113,13.83037304,"2,602,387",3659
3659,2012,North East,E12000001,10,2012-03-09,533,-3.02536846,11.69941774,"2,602,387",3660
3695,2012,North East,E12000001,46,2012-11-16,507,0.302444051,12.11374968,"2,602,387",3696
3696,2012,North East,E12000001,47,2012-11-23,550,1.010159411,12.73764475,"2,602,387",3697
3697,2012,North East,E12000001,48,2012-11-30,539,-4.118351506,6.621073288,"2,602,387",3698
3698,2012,North East,E12000001,49,2012-12-07,492,-4.944848308,4.374497558,"2,602,387",3699
3699,2012,North East,E12000001,50,2012-12-14,543,-4.190225005,7.447192545,"2,602,387",3700
3700,2012,North East,E12000001,51,2012-12-21,584,-0.257001939,7.353239798,"2,602,387",3701
3701,2012,North East,E12000001,52,2012-12-28,421,0.184054632,11.21659932,"2,602,387",3702
3702,2012,North West,E12000002,1,2012-01-06,1442,0.976107795,10.98758321,"7,084,470",3703
3703,2012,North West,E12000002,2,2012-01-13,1452,-0.628353537,10.04756123,"7,084,470",3704
3704,2012,North West,E12000002,3,2012-01-20,1429,-3.162813484,9.567173704,"7,084,470",3705
3705,2012,North West,E12000002,4,2012-01-27,1377,0.984214202,9.727581368,"7,084,470",3706
3706,2012,North West,E12000002,5,2012-02-03,1382,-6.652135971,4.100942466,"7,084,470",3707
3707,2012,North West,E12000002,6,2012-02-10,1354,-6.038858682,5.491553007,"7,084,470",3708
3708,2012,North West,E12000002,7,2012-02-17,1430,-1.322933211,9.269999192,"7,084,470",3709
3709,2012,North West,E12000002,8,2012-02-24,1465,-0.986681372,13.04315152,"7,084,470",3710
3710,2012,North West,E12000002,9,2012-03-02,1417,3.186220213,12.27602333,"7,084,470",3711
3711,2012,North West,E12000002,10,2012-03-09,1419,-2.110026911,11.54984963,"7,084,470",3712
3747,2012,North West,E12000002,46,2012-11-16,1370,1.98858598,11.99057458,"7,084,470",3748
3748,2012,North West,E12000002,47,2012-11-23,1276,1.215877964,13.12669035,"7,084,470",3749
3749,2012,North West,E12000002,48,2012-11-30,1236,-3.660303273,7.081272811,"7,084,470",3750
3750,2012,North West,E12000002,49,2012-12-07,1321,-4.562023926,6.385358042,"7,084,470",3751
3751,2012,North West,E12000002,50,2012-12-14,1330,-4.562941713,7.350617456,"7,084,470",3752
3752,2012,North West,E12000002,51,2012-12-21,1433,1.281095931,7.69883953,"7,084,470",3753
3753,2012,North West,E12000002,52,2012-12-28,1174,2.53208479,11.55954793,"7,084,470",3754
3754,2012,Yorkshire and The Humber,E12000003,1,2012-01-06,1069,0.437706195,11.4413633,"5,316,897",3755
3755,2012,Yorkshire and The Humber,E12000003,2,2012-01-13,1150,0.054547288,10.77793835,"5,316,897",3756
3756,2012,Yorkshire and The Humber,E12000003,3,2012-01-20,1093,-4.367148451,10.14895687,"5,316,897",3757
3757,2012,Yorkshire and The Humber,E12000003,4,2012-01-27,1074,0.113488928,9.652504704,"5,316,897",3758
3758,2012,Yorkshire and The Humber,E12000003,5,2012-02-03,1010,-6.214751603,5.723589048,"5,316,897",3759
3759,2012,Yorkshire and The Humber,E12000003,6,2012-02-10,1039,-7.639568205,4.332343782,"5,316,897",3760
3760,2012,Yorkshire and The Humber,E12000003,7,2012-02-17,1037,-6.903642942,10.17152762,"5,316,897",3761
3761,2012,Yorkshire and The Humber,E12000003,8,2012-02-24,1086,-1.28135952,14.09393372,"5,316,897",3762
3762,2012,Yorkshire and The Humber,E12000003,9,2012-03-02,1085,1.999444688,12.96483249,"5,316,897",3763
3763,2012,Yorkshire and The Humber,E12000003,10,2012-03-09,1006,-1.681465525,12.57055347,"5,316,897",3764
3799,2012,Yorkshire and The Humber,E12000003,46,2012-11-16,954,1.319876902,12.65053603,"5,316,897",3800
3800,2012,Yorkshire and The Humber,E12000003,47,2012-11-23,1017,0.315688723,13.55060903,"5,316,897",3801
3801,2012,Yorkshire and The Humber,E12000003,48,2012-11-30,929,-3.220728249,7.65399338,"5,316,897",3802
3802,2012,Yorkshire and The Humber,E12000003,49,2012-12-07,897,-4.168165371,6.283486528,"5,316,897",3803
3803,2012,Yorkshire and The Humber,E12000003,50,2012-12-14,1017,-5.115627406,7.66537466,"5,316,897",3804
3804,2012,Yorkshire and The Humber,E12000003,51,2012-12-21,977,1.211419739,8.387060392,"5,316,897",3805
3805,2012,Yorkshire and The Humber,E12000003,52,2012-12-28,845,0.828297623,12.02809659,"5,316,897",3806
3806,2012,East Midlands,E12000004,1,2012-01-06,852,1.121227239,11.90485755,"4,567,798",3807
3807,2012,East Midlands,E12000004,2,2012-01-13,922,0.454777809,11.50376371,"4,567,798",3808
3808,2012,East Midlands,E12000004,3,2012-01-20,869,-4.105220575,10.90399828,"4,567,798",3809
3809,2012,East Midlands,E12000004,4,2012-01-27,871,-0.099949798,10.11982615,"4,567,798",3810
3810,2012,East Midlands,E12000004,5,2012-02-03,856,-6.293905331,6.208620583,"4,567,798",3811
3811,2012,East Midlands,E12000004,6,2012-02-10,890,-7.599494546,3.332775502,"4,567,798",3812
3812,2012,East Midlands,E12000004,7,2012-02-17,857,-10.48182351,10.99771234,"4,567,798",3813
3813,2012,East Midlands,E12000004,8,2012-02-24,935,-1.317272825,16.82244931,"4,567,798",3814
3814,2012,East Midlands,E12000004,9,2012-03-02,868,1.26134639,14.04621566,"4,567,798",3815
3815,2012,East Midlands,E12000004,10,2012-03-09,856,-0.695267019,13.67901518,"4,567,798",3816
3851,2012,East Midlands,E12000004,46,2012-11-16,763,1.060327625,13.43448162,"4,567,798",3852
3852,2012,East Midlands,E12000004,47,2012-11-23,836,-0.545821161,13.57692578,"4,567,798",3853
3853,2012,East Midlands,E12000004,48,2012-11-30,794,-2.372217072,8.930177288,"4,567,798",3854
3854,2012,East Midlands,E12000004,49,2012-12-07,765,-3.929954059,7.718830219,"4,567,798",3855
3855,2012,East Midlands,E12000004,50,2012-12-14,827,-5.706385989,8.485069911,"4,567,798",3856
3856,2012,East Midlands,E12000004,51,2012-12-21,869,2.403860304,9.314165692,"4,567,798",3857
3857,2012,East Midlands,E12000004,52,2012-12-28,696,2.276731418,12.72136557,"4,567,798",3858
3858,2012,West Midlands,E12000005,1,2012-01-06,1002,1.53739349,12.03155478,"5,642,763",3859
3859,2012,West Midlands,E12000005,2,2012-01-13,1165,-0.187742817,11.30784586,"5,642,763",3860
3860,2012,West Midlands,E12000005,3,2012-01-20,1038,-4.343577421,11.56655414,"5,642,763",3861
3861,2012,West Midlands,E12000005,4,2012-01-27,1077,0.045079027,10.61337013,"5,642,763",3862
3862,2012,West Midlands,E12000005,5,2012-02-03,1046,-7.408252467,5.544839774,"5,642,763",3863
3863,2012,West Midlands,E12000005,6,2012-02-10,1043,-7.804439423,4.986735224,"5,642,763",3864
3864,2012,West Midlands,E12000005,7,2012-02-17,1015,-5.864722571,10.91073808,"5,642,763",3865
3865,2012,West Midlands,E12000005,8,2012-02-24,1086,-1.343329959,15.53829099,"5,642,763",3866
3866,2012,West Midlands,E12000005,9,2012-03-02,1128,0.68563582,13.68707163,"5,642,763",3867
3867,2012,West Midlands,E12000005,10,2012-03-09,1099,-1.725741151,12.55361091,"5,642,763",3868
3903,2012,West Midlands,E12000005,46,2012-11-16,1000,0.138295201,13.22601956,"5,642,763",3904
3904,2012,West Midlands,E12000005,47,2012-11-23,1022,-1.318753897,13.73177334,"5,642,763",3905
3905,2012,West Midlands,E12000005,48,2012-11-30,999,-2.581981459,9.418989023,"5,642,763",3906
3906,2012,West Midlands,E12000005,49,2012-12-07,958,-4.251298436,8.280059799,"5,642,763",3907
3907,2012,West Midlands,E12000005,50,2012-12-14,1014,-5.541506065,8.38359038,"5,642,763",3908
3908,2012,West Midlands,E12000005,51,2012-12-21,1085,1.250150019,9.18935991,"5,642,763",3909
3909,2012,West Midlands,E12000005,52,2012-12-28,792,3.136573493,12.66718773,"5,642,763",3910
3910,2012,East,E12000006,1,2012-01-06,1127,1.907215601,12.42862394,"5,905,914",3911
3911,2012,East,E12000006,2,2012-01-13,1189,0.32082004,11.6299561,"5,905,914",3912
3912,2012,East,E12000006,3,2012-01-20,1050,-3.607531864,11.02004969,"5,905,914",3913
3913,2012,East,E12000006,4,2012-01-27,1047,-0.413455668,11.28724928,"5,905,914",3914
3914,2012,East,E12000006,5,2012-02-03,1105,-5.51177008,6.634957047,"5,905,914",3915
3915,2012,East,E12000006,6,2012-02-10,1088,-6.568388855,2.80527525,"5,905,914",3916
3916,2012,East,E12000006,7,2012-02-17,1102,-12.05389173,11.70399336,"5,905,914",3917
3917,2012,East,E12000006,8,2012-02-24,1204,-3.515459617,17.26116309,"5,905,914",3918
3918,2012,East,E12000006,9,2012-03-02,1182,0.508898942,14.17026884,"5,905,914",3919
3919,2012,East,E12000006,10,2012-03-09,1155,1.199927801,13.48207268,"5,905,914",3920
3955,2012,East,E12000006,46,2012-11-16,1007,0.678403587,14.91917607,"5,905,914",3956
3956,2012,East,E12000006,47,2012-11-23,1011,0.020299553,13.02745713,"5,905,914",3957
3957,2012,East,E12000006,48,2012-11-30,1059,-1.44477114,11.63522201,"5,905,914",3958
3958,2012,East,E12000006,49,2012-12-07,971,-3.796699653,8.583222949,"5,905,914",3959
3959,2012,East,E12000006,50,2012-12-14,1003,-5.148967713,9.607125415,"5,905,914",3960
3960,2012,East,E12000006,51,2012-12-21,1062,1.652890403,10.38474748,"5,905,914",3961
3961,2012,East,E12000006,52,2012-12-28,809,3.282883298,13.06030154,"5,905,914",3962
3962,2012,London,E12000007,1,2012-01-06,1096,3.073943462,12.71970804,"8,308,833",3963
3963,2012,London,E12000007,2,2012-01-13,1099,0.253960275,12.78661831,"8,308,833",3964
3964,2012,London,E12000007,3,2012-01-20,974,-3.024747777,11.93044806,"8,308,833",3965
3965,2012,London,E12000007,4,2012-01-27,993,0.378182321,12.74626183,"8,308,833",3966
3966,2012,London,E12000007,5,2012-02-03,1020,-4.364176559,6.486641407,"8,308,833",3967
3967,2012,London,E12000007,6,2012-02-10,1032,-5.945533308,4.2763912,"8,308,833",3968
3968,2012,London,E12000007,7,2012-02-17,1127,-8.414588013,11.94008151,"8,308,833",3969
3969,2012,London,E12000007,8,2012-02-24,1159,-3.220758337,17.27851104,"8,308,833",3970
3970,2012,London,E12000007,9,2012-03-02,1149,1.388303838,15.21001336,"8,308,833",3971
3971,2012,London,E12000007,10,2012-03-09,1002,2.126783673,14.4684941,"8,308,833",3972
4007,2012,London,E12000007,46,2012-11-16,926,0.987315256,15.44224231,"8,308,833",4008
4008,2012,London,E12000007,47,2012-11-23,987,0.752085354,13.43759333,"8,308,833",4009
4009,2012,London,E12000007,48,2012-11-30,956,-2.177818531,12.46461331,"8,308,833",4010
4010,2012,London,E12000007,49,2012-12-07,901,-3.902113362,10.42112234,"8,308,833",4011
4011,2012,London,E12000007,50,2012-12-14,899,-4.84378341,10.61275187,"8,308,833",4012
4012,2012,London,E12000007,51,2012-12-21,986,1.389150803,11.33530388,"8,308,833",4013
4013,2012,London,E12000007,52,2012-12-28,792,3.551794832,13.17028635,"8,308,833",4014
4014,2012,South East,E12000008,1,2012-01-06,1584,1.991696078,12.2230301,"8,724,928",4015
4015,2012,South East,E12000008,2,2012-01-13,1836,-0.678584052,12.10670833,"8,724,928",4016
4016,2012,South East,E12000008,3,2012-01-20,1652,-4.001128126,11.44090675,"8,724,928",4017
4017,2012,South East,E12000008,4,2012-01-27,1569,-0.294602247,12.29612014,"8,724,928",4018
4018,2012,South East,E12000008,5,2012-02-03,1507,-6.682127778,6.06375901,"8,724,928",4019
4019,2012,South East,E12000008,6,2012-02-10,1597,-7.506477583,3.764443682,"8,724,928",4020
4020,2012,South East,E12000008,7,2012-02-17,1668,-9.479906538,10.99047534,"8,724,928",4021
4021,2012,South East,E12000008,8,2012-02-24,1787,-4.330485316,15.78179872,"8,724,928",4022
4022,2012,South East,E12000008,9,2012-03-02,1738,0.183593683,13.72047814,"8,724,928",4023
4023,2012,South East,E12000008,10,2012-03-09,1652,0.394608151,12.78402596,"8,724,928",4024
4059,2012,South East,E12000008,46,2012-11-16,1539,0.227166931,14.1551428,"8,724,928",4060
4060,2012,South East,E12000008,47,2012-11-23,1496,0.055346493,12.75188085,"8,724,928",4061
4061,2012,South East,E12000008,48,2012-11-30,1483,-2.68033639,11.93551961,"8,724,928",4062
4062,2012,South East,E12000008,49,2012-12-07,1415,-4.46619121,10.12430911,"8,724,928",4063
4063,2012,South East,E12000008,50,2012-12-14,1492,-5.66655778,10.32185609,"8,724,928",4064
4064,2012,South East,E12000008,51,2012-12-21,1610,0.402515504,10.46279024,"8,724,928",4065
4065,2012,South East,E12000008,52,2012-12-28,1179,3.869848721,12.64186839,"8,724,928",4066
4066,2012,South West,E12000009,1,2012-01-06,1139,2.803844353,12.0478877,"5,339,739",4067
4067,2012,South West,E12000009,2,2012-01-13,1177,-0.236838871,11.21224753,"5,339,739",4068
4068,2012,South West,E12000009,3,2012-01-20,1088,-1.893015881,11.88985629,"5,339,739",4069
4069,2012,South West,E12000009,4,2012-01-27,1095,1.493280932,11.27785697,"5,339,739",4070
4070,2012,South West,E12000009,5,2012-02-03,1083,-7.100819904,6.457499413,"5,339,739",4071
4071,2012,South West,E12000009,6,2012-02-10,1116,-7.057397645,6.67849067,"5,339,739",4072
4072,2012,South West,E12000009,7,2012-02-17,1117,-5.392893602,10.89470523,"5,339,739",4073
4073,2012,South West,E12000009,8,2012-02-24,1148,-2.537534132,12.68986904,"5,339,739",4074
4074,2012,South West,E12000009,9,2012-03-02,1171,1.341565488,13.58992739,"5,339,739",4075
4075,2012,South West,E12000009,10,2012-03-09,1089,-0.187426857,12.39774113,"5,339,739",4076
4111,2012,South West,E12000009,46,2012-11-16,1015,1.031448592,13.33886637,"5,339,739",4112
4112,2012,South West,E12000009,47,2012-11-23,1074,-0.103281266,13.26208778,"5,339,739",4113
4113,2012,South West,E12000009,48,2012-11-30,1031,-2.004252022,10.75387889,"5,339,739",4114
4114,2012,South West,E12000009,49,2012-12-07,983,-2.731535633,10.24781465,"5,339,739",4115
4115,2012,South West,E12000009,50,2012-12-14,1048,-3.364360216,10.15469576,"5,339,739",4116
4116,2012,South West,E12000009,51,2012-12-21,1017,2.270936845,11.32596698,"5,339,739",4117
4117,2012,South West,E12000009,52,2012-12-28,821,4.955568458,12.88449851,"5,339,739",4118
4118,2012,Wales,W92000004,1,2012-01-06,660,2.13466096,10.99884606,"3,074,067",4119
4119,2012,Wales,W92000004,2,2012-01-13,707,-0.196500602,10.33677607,"3,074,067",4120
4120,2012,Wales,W92000004,3,2012-01-20,635,-2.655289139,10.42223892,"3,074,067",4121
4121,2012,Wales,W92000004,4,2012-01-27,644,1.110705443,10.50229653,"3,074,067",4122
4122,2012,Wales,W92000004,5,2012-02-03,586,-7.658472977,5.441641271,"3,074,067",4123
4123,2012,Wales,W92000004,6,2012-02-10,622,-6.196591055,6.765112546,"3,074,067",4124
4124,2012,Wales,W92000004,7,2012-02-17,628,-1.456444033,9.844105498,"3,074,067",4125
4125,2012,Wales,W92000004,8,2012-02-24,630,-0.754243526,11.70244913,"3,074,067",4126
4126,2012,Wales,W92000004,9,2012-03-02,668,0.65279512,12.62619066,"3,074,067",4127
4127,2012,Wales,W92000004,10,2012-03-09,679,-1.242630872,10.49734576,"3,074,067",4128
4163,2012,Wales,W92000004,46,2012-11-16,586,0.47490003,12.27020256,"3,074,067",4164
4164,2012,Wales,W92000004,47,2012-11-23,608,-0.893837042,12.80286233,"3,074,067",4165
4165,2012,Wales,W92000004,48,2012-11-30,629,-3.08886679,8.865354123,"3,074,067",4166
4166,2012,Wales,W92000004,49,2012-12-07,668,-3.516931679,9.512079571,"3,074,067",4167
4167,2012,Wales,W92000004,50,2012-12-14,650,-4.231994532,7.812161944,"3,074,067",4168
4168,2012,Wales,W92000004,51,2012-12-21,744,1.087215637,9.461141941,"3,074,067",4169
4169,2012,Wales,W92000004,52,2012-12-28,552,3.395369715,11.80201676,"3,074,067",4170
3130,2013,North East,E12000001,1,2013-01-04,696,1.110880223,11.05610866,"2,610,563",3131
3131,2013,North East,E12000001,2,2013-01-11,732,0.208721619,10.51847877,"2,610,563",3132
3132,2013,North East,E12000001,3,2013-01-18,646,-7.427577076,3.483027102,"2,610,563",3133
3133,2013,North East,E12000001,4,2013-01-25,607,-3.999937789,2.277631755,"2,610,563",3134
3134,2013,North East,E12000001,5,2013-02-01,599,-2.176185508,10.7266757,"2,610,563",3135
3135,2013,North East,E12000001,6,2013-02-08,565,-1.585201482,9.097851984,"2,610,563",3136
3136,2013,North East,E12000001,7,2013-02-15,585,-1.576441147,8.270399745,"2,610,563",3137
3137,2013,North East,E12000001,8,2013-02-22,554,-2.919835063,8.255019495,"2,610,563",3138
3138,2013,North East,E12000001,9,2013-03-01,532,-3.456652441,8.813570286,"2,610,563",3139
3139,2013,North East,E12000001,10,2013-03-08,529,-3.711905347,10.01897259,"2,610,563",3140
3176,2013,North East,E12000001,47,2013-11-22,503,-1.955564652,10.53046303,"2,610,563",3177
3177,2013,North East,E12000001,48,2013-11-29,523,-1.48825648,11.20731248,"2,610,563",3178
3178,2013,North East,E12000001,49,2013-12-06,486,-1.173710092,9.015504508,"2,610,563",3179
3179,2013,North East,E12000001,50,2013-12-13,478,-0.915029106,11.65491831,"2,610,563",3180
3180,2013,North East,E12000001,51,2013-12-20,536,1.078662983,10.99265446,"2,610,563",3181
3181,2013,North East,E12000001,52,2013-12-27,374,-0.797609385,9.369698738,"2,610,563",3182
3182,2013,North West,E12000002,1,2013-01-04,1545,2.332158866,10.59189915,"7,103,488",3183
3183,2013,North West,E12000002,2,2013-01-11,1650,-0.810893437,10.0242845,"7,103,488",3184
3184,2013,North West,E12000002,3,2013-01-18,1539,-4.88352421,3.693891271,"7,103,488",3185
3185,2013,North West,E12000002,4,2013-01-25,1571,-3.375150226,3.058986533,"7,103,488",3186
3186,2013,North West,E12000002,5,2013-02-01,1481,-1.186738426,11.42051763,"7,103,488",3187
3187,2013,North West,E12000002,6,2013-02-08,1533,-1.877553978,8.94403132,"7,103,488",3188
3188,2013,North West,E12000002,7,2013-02-15,1542,-1.255610698,8.069501811,"7,103,488",3189
3189,2013,North West,E12000002,8,2013-02-22,1522,-3.12060274,8.967371549,"7,103,488",3190
3190,2013,North West,E12000002,9,2013-03-01,1525,-3.677368693,9.682767785,"7,103,488",3191
3191,2013,North West,E12000002,10,2013-03-08,1568,-3.480862587,10.71271333,"7,103,488",3192
3228,2013,North West,E12000002,47,2013-11-22,1357,-1.300102909,10.33019469,"7,103,488",3229
3229,2013,North West,E12000002,48,2013-11-29,1319,-2.895477542,9.987944225,"7,103,488",3230
3230,2013,North West,E12000002,49,2013-12-06,1307,0.672792722,9.43795809,"7,103,488",3231
3231,2013,North West,E12000002,50,2013-12-13,1426,2.208772968,11.50144389,"7,103,488",3232
3232,2013,North West,E12000002,51,2013-12-20,1366,0.963604583,11.79566181,"7,103,488",3233
3233,2013,North West,E12000002,52,2013-12-27,925,-0.03868735,10.02361036,"7,103,488",3234
3234,2013,Yorkshire and The Humber,E12000003,1,2013-01-04,1138,2.077416277,11.14018756,"5,337,940",3235
3235,2013,Yorkshire and The Humber,E12000003,2,2013-01-11,1213,-0.705055037,10.4586375,"5,337,940",3236
3236,2013,Yorkshire and The Humber,E12000003,3,2013-01-18,1155,-6.940945239,3.811511925,"5,337,940",3237
3237,2013,Yorkshire and The Humber,E12000003,4,2013-01-25,1163,-4.279754723,2.039823298,"5,337,940",3238
3238,2013,Yorkshire and The Humber,E12000003,5,2013-02-01,1121,-2.517682255,12.40401137,"5,337,940",3239
3239,2013,Yorkshire and The Humber,E12000003,6,2013-02-08,1102,-1.699568947,9.473373393,"5,337,940",3240
3240,2013,Yorkshire and The Humber,E12000003,7,2013-02-15,1126,-1.319971813,8.658125238,"5,337,940",3241
3241,2013,Yorkshire and The Humber,E12000003,8,2013-02-22,1102,-3.14397117,8.416354276,"5,337,940",3242
3242,2013,Yorkshire and The Humber,E12000003,9,2013-03-01,1056,-2.864747516,7.803139756,"5,337,940",3243
3243,2013,Yorkshire and The Humber,E12000003,10,2013-03-08,1088,-2.454541752,9.10690802,"5,337,940",3244
3280,2013,Yorkshire and The Humber,E12000003,47,2013-11-22,898,-1.95809517,10.78308158,"5,337,940",3281
3281,2013,Yorkshire and The Humber,E12000003,48,2013-11-29,932,-1.420046763,10.69835134,"5,337,940",3282
3282,2013,Yorkshire and The Humber,E12000003,49,2013-12-06,974,-0.020809725,9.099584623,"5,337,940",3283
3283,2013,Yorkshire and The Humber,E12000003,50,2013-12-13,1038,0.688919151,11.33738509,"5,337,940",3284
3284,2013,Yorkshire and The Humber,E12000003,51,2013-12-20,1052,0.724081754,12.76134432,"5,337,940",3285
3285,2013,Yorkshire and The Humber,E12000003,52,2013-12-27,689,-1.212796195,10.65374534,"5,337,940",3286
3286,2013,East Midlands,E12000004,1,2013-01-04,976,2.221037476,11.23362086,"4,598,548",3287
3287,2013,East Midlands,E12000004,2,2013-01-11,1025,-1.059160052,10.7971438,"4,598,548",3288
3288,2013,East Midlands,E12000004,3,2013-01-18,928,-7.759507178,3.961509186,"4,598,548",3289
3289,2013,East Midlands,E12000004,4,2013-01-25,919,-5.032148559,2.25970543,"4,598,548",3290
3290,2013,East Midlands,E12000004,5,2013-02-01,956,-1.862511437,13.37898117,"4,598,548",3291
3291,2013,East Midlands,E12000004,6,2013-02-08,873,-1.745428709,9.786055007,"4,598,548",3292
3292,2013,East Midlands,E12000004,7,2013-02-15,912,-1.655368457,9.133000401,"4,598,548",3293
3293,2013,East Midlands,E12000004,8,2013-02-22,939,-3.314950271,8.947643111,"4,598,548",3294
3294,2013,East Midlands,E12000004,9,2013-03-01,893,-0.93613337,7.982653779,"4,598,548",3295
3295,2013,East Midlands,E12000004,10,2013-03-08,950,-2.754781947,10.17005489,"4,598,548",3296
3332,2013,East Midlands,E12000004,47,2013-11-22,811,-2.165925944,10.31561356,"4,598,548",3333
